DoB_month,DoB_day,DoB_year,Age,Name,College,Sex,Eye_Colour,Hair_Colour,Head_length,Face_breadth,Face_iobreadth
9,7,1894,21,Luis Banks,Emmanuel,Male,medium,red,19.812,15.24,6.096
4,23,1881,23,Douglas Bailey,Clare,Male,dark,dark,19.05,13.97,6.604
5,26,1870,23,Max Johnson,Peterhouse,Male,dark,dark,20.066000000000003,15.494,5.842
9,30,1898,19,Clinton Sexton,Selwyn,Male,dark,fair,20.32,16.002,6.096
10,28,1887,22,Robert Wallace,Peterhouse,Male,medium,fair,20.066000000000003,15.748000000000001,6.096
11,18,1881,27,Brian Sullivan,Jesus,Male,dark,fair,19.558,14.223999999999998,6.096
10,18,1872,24,Nathan Hernandez,Corpus Christi,Male,medium,fair,21.082,16.002,5.588000000000001
6,8,1870,19,Maurice Buchanan,Downing,Male,dark,jet-black,19.812,14.986,6.35
7,15,1866,27,Matthew Gutierrez,St Edmund's,Male,dark,jet-black,19.558,16.002,6.096
7,24,1875,18,Brian Mccullough,Fitzwilliam,Male,dark,jet-black,19.05,15.748000000000001,5.588000000000001
2,28,1889,21,Christopher Thompson,Fitzwilliam,Male,medium,jet-black,20.573999999999998,15.494,6.8580000000000005
1,23,1888,28,Eric Parker,Trinity,Male,light,brown,20.066000000000003,15.24,5.588000000000001
2,23,1899,20,Robert Mitchell,Magdalene,Male,medium,jet-black,20.32,15.24,6.35
6,27,1894,19,Kyle Choi,Jesus,Male,medium,dark,20.32,15.494,6.8580000000000005
4,9,1876,24,Brian Copeland,Clare,Male,light,dark,20.573999999999998,15.748000000000001,6.096
3,13,1871,19,Scott Reese,Emmanuel,Male,dark,dark,20.828,15.494,6.35
6,21,1869,24,Scott Wilson,St Catharine's,Male,medium,jet-black,20.066000000000003,15.748000000000001,6.604
6,28,1870,25,Gordon Lynch,Queen's,Male,dark,jet-black,19.558,15.24,5.842
3,3,1890,20,Jamie Logan,Trinity,Male,dark,brown,19.812,15.24,5.588000000000001
2,4,1897,18,Arthur Rodriguez,Corpus Christi,Male,medium,red,20.066000000000003,14.732,5.3340000000000005
10,2,1888,21,Frederick Bailey,Corpus Christi,Male,medium,jet-black,19.304,15.494,6.096
10,17,1878,19,Vincent Smith,Sidney Sussex,Male,dark,dark,19.812,15.494,6.35
8,26,1876,22,Thomas Diaz,Gonville & Caius,Male,dark,dark,20.32,15.24,5.842
11,22,1893,18,Mitchell Brown,Fitzwilliam,Male,dark,dark,20.066000000000003,15.24,6.096
2,3,1891,19,Sean Hardy,St John's,Male,medium,brown,20.828,15.24,5.3340000000000005
11,25,1892,23,Seth Garza,Clare,Male,dark,fair,19.304,14.986,6.8580000000000005
4,4,1878,24,Jesse Cook,Fitzwilliam,Male,light,jet-black,19.812,14.478000000000002,6.096
12,10,1894,19,Nathan Rodriguez,Fitzwilliam,Male,light,brown,19.05,14.986,5.842
8,1,1877,30,Frank Nicholson,Christ's,Male,light,jet-black,19.558,15.748000000000001,6.35
7,5,1873,19,Jose Hayden,Christ's,Male,medium,fair,18.796000000000003,15.24,5.842
1,12,1894,23,David Ford,Christ's,Male,dark,fair,18.796000000000003,13.97,6.096
12,6,1878,28,Andrew Hinton,Trinity Hall,Male,light,red,20.066000000000003,15.494,6.096
6,16,1876,19,David Taylor,St John's,Male,dark,jet-black,19.304,16.002,5.842
4,1,1881,18,Adrian Hunter,King's,Male,dark,brown,19.304,15.494,6.096
1,4,1896,23,Brian Melendez,Emmanuel,Male,light,jet-black,19.304,14.478000000000002,6.604
6,1,1891,19,Cesar Griffin,Trinity Hall,Male,light,fair,20.066000000000003,16.002,5.842
9,17,1874,23,Justin Grant,Clare,Male,light,jet-black,20.066000000000003,15.24,6.096
2,3,1899,19,Jacob Martinez,Emmanuel,Male,medium,jet-black,19.05,15.494,5.842
3,7,1898,22,Brent Sellers,King's,Male,light,jet-black,19.812,15.24,6.35
10,5,1886,22,Jason Spears,Gonville & Caius,Male,dark,fair,19.812,16.256,6.35
8,27,1865,29,Steven Wallace,Emmanuel,Male,light,jet-black,19.812,15.494,6.604
3,11,1879,21,Roger Simpson,Sidney Sussex,Male,dark,jet-black,20.066000000000003,14.986,6.604
7,2,1888,23,Austin Wade,King's,Male,light,red,19.05,15.24,6.35
2,27,1893,24,James Jones,Gonville & Caius,Male,dark,brown,18.541999999999998,15.24,6.604
5,3,1875,23,Andrew Conner,St Catharine's,Male,light,fair,20.066000000000003,15.24,6.604
3,27,1875,23,Michael Mccormick,St Catharine's,Male,medium,dark,20.066000000000003,14.732,6.35
5,9,1871,24,David Dennis,King's,Male,dark,fair,20.828,15.748000000000001,6.604
3,20,1874,19,Robert Garcia,Downing,Male,medium,red,19.812,15.748000000000001,6.35
4,16,1889,24,Gregory Smith,Queen's,Male,dark,fair,19.558,14.986,5.842
4,13,1892,18,Tony Contreras,Gonville & Caius,Male,medium,brown,19.812,14.986,5.3340000000000005
3,23,1867,24,David Bailey,St Edmund's,Male,dark,red,19.558,15.494,6.096
4,20,1887,25,Brian Jenkins,Magdalene,Male,medium,fair,20.32,14.223999999999998,5.842
7,16,1871,21,Terrence Roberts,Christ's,Male,light,dark,21.082,14.478000000000002,7.111999999999999
7,15,1887,29,Jesus Martin,Trinity,Male,dark,brown,19.304,15.748000000000001,5.842
8,19,1890,23,Brian Little,Downing,Male,medium,fair,19.812,15.494,6.096
7,11,1892,21,Rodney Gibson,Gonville & Caius,Male,dark,jet-black,20.828,16.002,6.35
8,19,1889,20,Thomas Brown,Peterhouse,Male,light,brown,20.32,16.256,6.096
2,16,1859,30,Anthony Ashley,St Edmund's,Male,medium,fair,19.812,14.986,5.842
1,17,1870,20,Brian Wilson,Trinity Hall,Male,light,fair,20.573999999999998,14.732,6.604
7,2,1897,19,Wayne Brown,St John's,Male,medium,brown,19.05,15.24,6.604
1,30,1901,18,Ryan Andrews,St Catharine's,Male,dark,jet-black,19.558,15.494,6.096
2,8,1897,20,Benjamin Mora,Fitzwilliam,Male,medium,fair,20.066000000000003,15.748000000000001,5.588000000000001
11,16,1893,18,Ryan Friedman,Queen's,Male,dark,dark,20.32,16.256,6.096
2,20,1883,19,John Allen,Selwyn,Male,dark,jet-black,19.812,14.986,6.096
1,6,1891,20,Jose Conner,Pembroke,Male,dark,jet-black,19.304,16.002,6.35
1,29,1888,25,Rodney Alexander,Clare,Male,dark,fair,20.066000000000003,15.24,6.35
6,28,1867,23,Eric Cummings,Gonville & Caius,Male,light,dark,19.304,14.732,5.588000000000001
12,9,1881,20,Shawn Williams,Peterhouse,Male,dark,red,20.066000000000003,15.494,5.842
7,23,1872,24,Brett Clark,St John's,Male,light,fair,19.812,14.732,6.8580000000000005
5,28,1893,24,Stephen Atkins,St John's,Male,dark,jet-black,18.541999999999998,15.494,5.588000000000001
10,22,1876,23,Adam Jackson,Trinity,Male,light,fair,19.558,15.24,6.35
11,6,1895,19,Shawn Mclaughlin,Trinity,Male,dark,brown,19.304,15.24,6.096
11,25,1892,19,John Henry,Jesus,Male,dark,fair,19.304,14.732,5.842
7,24,1895,20,Joseph Daniels,Trinity Hall,Male,dark,jet-black,19.304,14.478000000000002,5.588000000000001
11,10,1862,30,Bradley Moore,St John's,Male,light,dark,19.05,15.748000000000001,5.08
1,15,1869,23,Joseph Williams,St John's,Male,light,jet-black,20.32,15.494,7.111999999999999
1,18,1872,20,Ryan Singh,Downing,Male,dark,brown,20.066000000000003,16.002,6.35
1,14,1884,20,Mark Petty,Christ's,Male,dark,jet-black,19.558,15.748000000000001,6.604
9,15,1881,27,Larry Jefferson,Queen's,Male,medium,fair,18.541999999999998,15.24,6.8580000000000005
4,3,1875,24,Ryan Stevens,St Catharine's,Male,light,red,19.812,14.732,6.35
11,18,1880,24,Michael Fitzgerald,Jesus,Male,medium,dark,19.812,14.986,5.588000000000001
3,10,1893,19,William Johnson,Corpus Christi,Male,light,fair,19.812,15.494,5.842
8,6,1869,23,Mark Ruiz,King's,Male,light,fair,20.32,16.002,6.35
10,22,1891,19,Joshua Watson,Christ's,Male,light,jet-black,19.304,15.494,6.35
11,19,1876,24,Thomas Pierce,Pembroke,Male,dark,brown,19.812,15.748000000000001,6.35
2,23,1889,23,Michael Christian,Emmanuel,Male,medium,dark,20.066000000000003,15.24,5.842
8,25,1885,24,Jose Ray,St John's,Male,medium,jet-black,19.812,14.986,6.35
5,17,1890,22,Donald Arnold,Peterhouse,Male,dark,dark,19.812,15.24,6.35
2,2,1890,24,Jesus Calhoun,Clare,Male,dark,fair,20.32,14.986,5.842
6,13,1883,18,James Simmons,Pembroke,Male,dark,brown,20.066000000000003,14.732,6.35
3,7,1893,25,Ryan Coleman,King's,Male,dark,fair,20.828,14.732,6.604
1,6,1873,21,Jerome Woods,Downing,Male,dark,fair,19.812,16.256,6.8580000000000005
4,27,1883,20,John Butler,St John's,Male,dark,fair,20.066000000000003,15.748000000000001,6.35
8,24,1880,22,Stephen Smith,Jesus,Male,medium,brown,20.32,15.748000000000001,5.842
12,27,1884,20,Christopher Phillips,St Catharine's,Male,dark,dark,19.304,14.478000000000002,5.3340000000000005
8,16,1874,24,Bradley Morris,St John's,Male,dark,red,19.812,14.986,6.604
7,31,1889,29,Ryan Lynch,Emmanuel,Male,medium,jet-black,20.066000000000003,16.256,5.842
5,2,1880,20,James Smith,St John's,Male,light,fair,19.558,15.748000000000001,5.842
8,4,1871,19,Joshua Potter,St Catharine's,Male,dark,fair,19.558,14.986,6.604
1,14,1873,18,Scott Hines,St John's,Male,dark,dark,19.304,16.002,5.842
9,29,1885,18,Steven Nguyen,Clare,Male,dark,dark,20.573999999999998,15.24,6.604
7,3,1885,18,Donald Bradford,Christ's,Male,medium,red,20.573999999999998,15.494,6.096
12,8,1896,24,James Lewis,King's,Male,dark,jet-black,20.066000000000003,15.24,5.3340000000000005
3,6,1882,27,Lawrence Evans,Emmanuel,Male,dark,red,20.32,15.24,5.842
4,11,1895,19,Anthony Odonnell,Sidney Sussex,Male,dark,jet-black,19.812,14.986,5.842
12,14,1876,22,Robert Jackson,King's,Male,medium,jet-black,20.573999999999998,15.24,6.35
10,15,1882,18,Andrew Watts,Trinity,Male,medium,fair,18.796000000000003,15.24,6.35
6,26,1880,25,Ricardo Sullivan,Clare,Male,dark,fair,20.066000000000003,13.208,6.35
12,26,1882,24,Russell Wyatt,Peterhouse,Male,light,red,20.828,14.986,6.096
8,14,1897,20,Chad Miller,Clare,Male,dark,brown,20.32,14.986,5.588000000000001
3,22,1887,19,Joseph Trevino,King's,Male,medium,dark,19.304,14.223999999999998,5.588000000000001
7,11,1869,20,Jose Stephenson,King's,Male,light,jet-black,19.304,14.223999999999998,6.35
2,7,1890,24,Nathan Mosley,Selwyn,Male,medium,jet-black,19.812,16.256,5.842
11,5,1878,22,Nicholas Ramos,St Catharine's,Male,light,dark,19.812,14.986,5.842
4,26,1885,23,Jeffrey Weeks,Clare,Male,dark,jet-black,19.558,14.986,5.842
11,30,1900,19,Tony Jacobs,King's,Male,medium,brown,18.288,15.24,5.842
9,5,1870,25,Richard Holloway,Sidney Sussex,Male,medium,fair,20.066000000000003,14.732,6.096
6,30,1883,21,Douglas Santos,King's,Male,light,jet-black,19.812,15.748000000000001,7.366
5,20,1882,19,Dale Mitchell,Corpus Christi,Male,dark,brown,18.796000000000003,14.478000000000002,6.096
11,16,1876,18,William Lopez,Jesus,Male,medium,red,20.573999999999998,14.223999999999998,6.35
12,22,1875,30,John Galvan,Selwyn,Male,medium,fair,20.066000000000003,14.223999999999998,5.588000000000001
8,6,1892,24,Gina Edwards,Girton,Female,dark,fair,18.034,14.478000000000002,6.35
3,16,1886,21,George Smith,Gonville & Caius,Male,medium,brown,20.32,15.24,5.588000000000001
3,15,1893,20,Christopher James,Christ's,Male,light,jet-black,19.05,14.986,6.35
5,1,1875,26,John Wells,Clare,Male,dark,jet-black,20.066000000000003,16.002,6.096
2,5,1885,18,Thomas Kelly,St John's,Male,light,dark,19.812,14.732,6.604
9,12,1884,24,Daniel Taylor,Clare,Male,medium,dark,19.304,15.494,5.842
7,27,1871,19,Brandon Joseph,Queen's,Male,dark,red,19.558,14.732,6.096
4,2,1878,28,Robert Thompson,Trinity Hall,Male,dark,jet-black,18.796000000000003,15.24,6.604
2,26,1871,23,Eric Howard,St Catharine's,Male,light,red,20.32,14.986,5.842
7,13,1885,18,Mark Carroll,Christ's,Male,dark,fair,20.066000000000003,15.24,6.604
11,23,1880,23,Michael Brown,Queen's,Male,light,brown,20.573999999999998,16.002,5.842
12,25,1896,18,Stephen Griffin,Queen's,Male,medium,jet-black,19.05,14.732,6.35
1,13,1868,21,Gary Allen,St Catharine's,Male,dark,fair,20.066000000000003,14.732,5.842
6,21,1894,22,Daniel Barrett,Sidney Sussex,Male,dark,jet-black,20.32,14.986,5.842
8,31,1867,26,Randy Davenport,Emmanuel,Male,light,brown,19.812,14.986,5.842
5,16,1877,21,Robert Jennings,St John's,Male,dark,jet-black,19.304,14.986,7.111999999999999
2,13,1901,18,Cory Gallegos,Peterhouse,Male,light,brown,20.32,15.24,6.35
2,9,1894,20,Joseph Harris,St John's,Male,medium,dark,20.066000000000003,14.478000000000002,6.8580000000000005
2,23,1867,22,Joseph Burton,Sidney Sussex,Male,light,brown,20.066000000000003,15.24,5.588000000000001
10,30,1878,20,Jerry Byrd,Sidney Sussex,Male,medium,jet-black,19.812,14.732,5.588000000000001
12,7,1883,29,Gary Long,Christ's,Male,light,jet-black,20.066000000000003,14.732,6.35
11,1,1898,22,Michael Greene,Fitzwilliam,Male,dark,brown,20.066000000000003,15.494,5.842
10,14,1883,22,William Williams,Magdalene,Male,dark,brown,19.812,14.732,6.096
10,5,1892,18,Andrew Lin,Emmanuel,Male,dark,brown,18.796000000000003,14.986,6.096
12,2,1900,20,Raymond Jennings,St John's,Male,light,brown,20.32,15.748000000000001,6.35
12,7,1870,19,Sergio Pollard,Downing,Male,medium,jet-black,20.066000000000003,16.002,6.096
7,17,1874,24,Marcus Carlson,Magdalene,Male,medium,red,19.558,14.478000000000002,6.35
8,14,1887,23,Luis Silva,Gonville & Caius,Male,dark,brown,20.066000000000003,14.223999999999998,6.35
9,20,1872,20,Gregory Clark,Magdalene,Male,dark,dark,20.32,15.24,6.35
11,22,1877,19,Anthony Phillips,Downing,Male,dark,fair,20.32,14.986,6.096
6,25,1867,23,James Robertson,Fitzwilliam,Male,medium,fair,19.558,15.494,6.604
6,6,1883,21,Kenneth Rush,Trinity,Male,dark,red,20.573999999999998,15.748000000000001,5.842
2,7,1887,21,David Allen,Trinity,Male,medium,dark,19.558,14.732,6.604
2,19,1880,19,Steven Camacho,Downing,Male,medium,fair,19.812,14.986,5.842
7,26,1874,25,Andrew Smith,Pembroke,Male,dark,fair,19.05,15.748000000000001,6.35
2,7,1880,18,Wesley Watkins,King's,Male,light,brown,20.573999999999998,14.732,6.35
3,22,1871,24,Bobby Romero,Fitzwilliam,Male,medium,brown,20.573999999999998,15.748000000000001,6.35
12,24,1882,18,Dalton Nguyen,Peterhouse,Male,medium,jet-black,20.32,14.732,6.096
4,21,1894,21,Stephen Smith,King's,Male,dark,brown,19.304,15.748000000000001,6.35
7,27,1867,22,Jason Bryant,St John's,Male,dark,dark,20.573999999999998,14.986,6.35
8,18,1894,22,Ryan Fisher,Trinity,Male,dark,fair,19.304,15.24,6.096
12,27,1894,25,Rodney Carpenter,King's,Male,dark,brown,19.812,14.732,6.604
8,21,1882,24,Cody Harris,Magdalene,Male,dark,jet-black,19.812,14.732,6.8580000000000005
10,24,1875,24,Benjamin Valenzuela,Selwyn,Male,dark,dark,19.558,14.986,5.3340000000000005
6,2,1896,20,Edward Miller,St Catharine's,Male,dark,jet-black,20.066000000000003,14.478000000000002,6.604
10,20,1897,21,Brian Branch,Sidney Sussex,Male,dark,fair,19.558,14.986,5.842
6,23,1895,20,Timothy Hendrix,Fitzwilliam,Male,dark,dark,19.812,15.748000000000001,6.35
12,23,1895,18,Norman Salinas,King's,Male,light,jet-black,19.05,15.24,6.096
9,13,1901,18,James Reynolds,Pembroke,Male,light,brown,18.034,14.986,6.35
11,6,1880,21,Reginald Weiss,Trinity,Male,medium,fair,19.05,15.24,5.588000000000001
10,3,1889,19,Jeremy Tate,Gonville & Caius,Male,medium,dark,20.32,16.002,6.8580000000000005
8,29,1894,23,Christopher Guerra,Gonville & Caius,Male,dark,jet-black,20.573999999999998,16.002,5.842
12,26,1897,22,Roger Smith,King's,Male,light,brown,20.573999999999998,14.732,6.35
9,28,1902,18,Justin Johnson,Downing,Male,dark,brown,20.32,14.986,6.096
9,25,1895,24,Craig Lucas,Clare,Male,dark,brown,19.304,14.986,6.096
6,26,1883,27,Dennis Smith,Clare,Male,light,dark,19.812,14.732,6.35
7,21,1869,24,Kevin Moore,St Catharine's,Male,medium,brown,19.812,14.732,6.35
1,27,1889,21,Todd Owens,Trinity,Male,light,brown,19.812,14.732,6.096
6,20,1883,29,Aaron Mills,Trinity Hall,Male,light,dark,20.066000000000003,14.732,6.35
5,25,1877,23,Timothy Stout,Fitzwilliam,Male,dark,fair,19.05,16.002,5.588000000000001
6,25,1869,24,Benjamin Murray,Emmanuel,Male,light,fair,19.05,14.732,5.842
5,5,1882,20,Derrick Wilcox,Peterhouse,Male,medium,jet-black,19.812,15.748000000000001,5.588000000000001
11,7,1893,23,Michael Nixon,King's,Male,light,fair,19.304,14.986,5.842
1,27,1880,20,Thomas Garcia,Fitzwilliam,Male,dark,red,19.812,15.24,6.604
6,5,1875,18,Evan Watts,Gonville & Caius,Male,medium,dark,20.828,15.494,6.35
3,11,1894,18,Ronald Hull,Fitzwilliam,Male,dark,jet-black,19.812,14.986,5.842
12,18,1876,21,James Brown,St John's,Male,dark,jet-black,19.304,15.24,6.604
3,25,1894,18,Richard Mitchell,Jesus,Male,light,dark,20.32,14.986,5.588000000000001
10,4,1870,22,Austin Randolph,Fitzwilliam,Male,dark,dark,19.304,15.24,6.35
1,7,1887,18,George Ramirez,Corpus Christi,Male,medium,fair,18.796000000000003,14.986,6.8580000000000005
5,9,1874,22,Joshua Watson,Magdalene,Male,light,red,19.558,14.732,6.096
8,11,1878,20,Michael Knight,Clare,Male,light,fair,19.304,15.494,6.096
10,21,1895,21,Jonathan Gordon,Selwyn,Male,dark,dark,19.304,15.494,6.096
4,26,1884,28,Devon Wilson,Christ's,Male,light,fair,20.32,15.494,6.35
7,21,1874,23,John Gross,Fitzwilliam,Male,dark,dark,20.573999999999998,15.494,6.096
6,16,1893,21,Jason Mata,Jesus,Male,medium,jet-black,19.558,14.732,5.3340000000000005
1,8,1873,22,Chad Bush,Christ's,Male,light,jet-black,19.558,15.494,5.842
8,12,1884,22,Leroy Guerrero,King's,Male,light,brown,18.541999999999998,14.732,5.842
8,12,1888,30,David Santiago,Peterhouse,Male,dark,brown,20.066000000000003,15.24,5.842
7,31,1874,20,Martin Lewis,St John's,Male,dark,jet-black,20.573999999999998,14.986,6.096
5,28,1877,18,Anthony Jensen,Downing,Male,medium,dark,20.066000000000003,14.986,6.096
9,24,1877,21,Henry Cardenas,King's,Male,dark,dark,19.558,14.732,6.35
2,9,1868,21,Mathew Macias,Downing,Male,medium,red,19.304,15.494,6.604
7,17,1884,23,Joseph Jones,Jesus,Male,medium,jet-black,19.05,15.748000000000001,6.35
3,18,1870,19,Shawn Bender,Trinity,Male,dark,brown,19.812,15.24,6.096
1,20,1891,20,Matthew Thompson,Sidney Sussex,Male,light,brown,20.828,15.494,6.096
6,20,1870,23,Robert Crawford,Pembroke,Male,dark,brown,20.32,14.986,6.35
10,18,1877,23,Collin Lopez,St John's,Male,light,fair,19.304,14.986,6.35
11,1,1866,23,Joe Wilson,Christ's,Male,medium,brown,20.066000000000003,14.986,5.588000000000001
2,16,1881,20,Daniel Torres,Downing,Male,dark,fair,19.812,15.748000000000001,6.096
8,26,1873,18,Ronald Delgado,Emmanuel,Male,dark,dark,20.066000000000003,15.494,5.842
10,13,1872,21,Patrick Poole,Fitzwilliam,Male,dark,brown,20.573999999999998,15.24,6.604
2,11,1887,21,Daniel Mason,Pembroke,Male,medium,jet-black,20.066000000000003,16.002,5.3340000000000005
11,24,1896,23,Daniel Hernandez,Emmanuel,Male,dark,fair,20.066000000000003,15.494,6.096
2,9,1885,18,Michael Mata,Trinity,Male,medium,red,19.812,15.748000000000001,6.35
12,9,1895,19,Jeffrey Hoover,Selwyn,Male,dark,red,20.828,15.748000000000001,6.35
2,7,1900,18,Mathew Vasquez,Christ's,Male,light,jet-black,19.812,16.256,5.842
5,30,1890,18,Howard Cox,Fitzwilliam,Male,dark,red,20.066000000000003,15.494,5.588000000000001
4,17,1884,19,Michael Phillips,St John's,Male,dark,jet-black,20.828,16.256,6.604
2,26,1864,26,John Abbott,Jesus,Male,medium,dark,19.558,15.24,5.588000000000001
4,1,1897,23,Evan Nelson,St Catharine's,Male,dark,fair,19.558,14.986,5.3340000000000005
11,13,1878,22,Tyler Weaver,St John's,Male,medium,jet-black,20.066000000000003,14.986,5.588000000000001
5,19,1888,23,Robert Klein,Magdalene,Male,dark,dark,19.558,15.494,6.096
1,7,1877,25,Johnathan Cook,St Edmund's,Male,dark,fair,20.066000000000003,14.986,6.35
6,28,1871,18,Bryce Moore,Christ's,Male,medium,jet-black,20.573999999999998,14.986,6.35
7,20,1896,21,Walter Whitaker,Clare,Male,medium,brown,20.573999999999998,14.732,6.096
5,15,1891,23,Troy Fisher,Selwyn,Male,dark,fair,19.812,14.986,6.604
6,6,1896,21,Joseph Day,Clare,Male,dark,jet-black,19.812,15.24,5.588000000000001
9,14,1895,18,Vincent Miller,Clare,Male,light,brown,20.32,15.24,6.35
1,6,1884,24,Mark Sullivan,Gonville & Caius,Male,dark,fair,20.828,14.986,6.35
2,19,1893,19,Cesar Chandler,King's,Male,dark,brown,20.066000000000003,15.24,6.35
10,14,1895,22,Brian Bush,Peterhouse,Male,dark,red,20.066000000000003,14.986,6.096
11,22,1893,23,Keith Ray,Sidney Sussex,Male,medium,fair,19.304,14.986,5.3340000000000005
3,17,1890,20,Peter Cortez,Downing,Male,light,fair,18.796000000000003,15.24,5.842
5,10,1895,22,Roger Reyes,Clare,Male,dark,brown,21.336000000000002,15.24,6.35
2,3,1878,21,David Gonzalez,Clare,Male,dark,fair,20.32,14.986,6.8580000000000005
12,31,1888,22,Daniel Olson,Queen's,Male,medium,brown,18.541999999999998,15.24,6.096
3,19,1889,21,Erik Carroll,St John's,Male,dark,jet-black,19.812,14.732,6.096
9,27,1891,22,William Shields,St Edmund's,Male,light,red,19.558,14.986,6.096
2,26,1893,20,Mitchell Owen,St Edmund's,Male,medium,dark,19.558,14.986,6.096
5,5,1876,22,Ian Rivas,Christ's,Male,dark,red,20.573999999999998,15.24,5.842
5,18,1877,23,Isaac Mcdowell,St John's,Male,light,fair,18.796000000000003,15.494,6.604
11,11,1871,24,Robert Cantu,Clare,Male,dark,fair,20.066000000000003,15.748000000000001,6.604
1,11,1882,19,John Allen,Queen's,Male,medium,red,19.304,15.24,5.3340000000000005
12,31,1882,22,Chad Wright,King's,Male,light,brown,20.32,15.494,6.604
2,22,1879,22,Travis Velez,Gonville & Caius,Male,medium,jet-black,19.812,15.24,6.35
1,18,1892,21,Mark Peterson,Pembroke,Male,dark,fair,19.304,16.002,5.3340000000000005
11,9,1895,23,Jeffrey Franklin,Trinity Hall,Male,medium,brown,20.32,15.748000000000001,6.096
1,10,1889,20,Thomas Gomez,King's,Male,medium,jet-black,19.812,15.24,6.35
1,20,1892,20,Justin Adams,King's,Male,dark,jet-black,19.05,14.478000000000002,6.35
2,19,1896,18,Christopher Jennings,St Edmund's,Male,medium,fair,19.812,14.478000000000002,6.604
10,12,1885,19,Oscar Martinez,Emmanuel,Male,medium,brown,20.32,15.494,6.096
6,24,1896,20,Jacob Griffin,Emmanuel,Male,dark,jet-black,20.32,14.986,6.35
12,10,1880,21,George Williams,Christ's,Male,light,dark,19.812,15.748000000000001,6.096
